subjID,gen_correct_pred,MC_correct_pred,human_vs_gpt,exp1_vs_exp2,prob_type,onerule_subtype
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,1,1,1,1,0,1
43,0,0,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,1,1,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,0,0,1,1,0,2
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,1,1,1,1,-1
43,0,0,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,0,1,1,1,-1
43,0,1,1,1,1,-1
43,0,0,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,0,1,1,1,-1
43,0,1,1,1,1,-1
43,0,0,1,1,1,-1
43,0,1,1,1,1,-1
43,0,0,1,1,1,-1
43,0,1,1,1,1,-1
43,0,1,1,1,1,-1
43,0,0,1,1,1,-1
43,0,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,1,1,1,1,-1
43,0,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,1,1,1,1,1,-1
43,0,1,1,1,1,-1
43,0,1,1,1,1,-1
43,0,1,1,1,1,-1
43,0,1,1,1,1,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,0,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,0,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,0,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,0,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,0,0,1,1,2,-1
43,0,0,1,1,2,-1
43,1,1,1,1,2,-1
43,0,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
43,1,1,1,1,2,-1
